icd_ins,header,seq_num,timestamp_arrival,sec,nsec,timestamp_valid,sec,nsec,device_id,position,latitude,longitude,altitude,position_covariance,,,acceleration,,,angular_rate,,
0,,0,,1539369963,745848894,,2726,671094999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",86.0,42.0,-1701.0,-196000.0,433000.0,119000.0
0,,0,,1539369963,848392009,,2726,770169999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",80.0,45.0,-1677.0,-383000.0,440000.0,35000.0
0,,0,,1539369963,950721025,,2726,850438999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",56.0,-10.0,-1522.0,-477000.0,427000.0,11000.0
0,,0,,1539369964,52486896,,2726,950558000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",31.0,-147.0,-1409.0,-540000.0,309000.0,7000.0
0,,0,,1539369964,155335903,,2727,70225999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",32.0,-242.0,-1653.0,-303000.0,127000.0,36000.0
0,,0,,1539369964,257330894,,2727,151793999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",67.0,-282.0,-1666.0,-280000.0,6000.0,48000.0
0,,0,,1539369964,359173059,,2727,271163999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",30.0,-224.0,-1336.0,-401000.0,-36000.0,-9000.0
0,,0,,1539369964,462168931,,2727,350752999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",24.0,-196.0,-948.0,-692000.0,104000.0,13000.0
0,,0,,1539369964,514014005,,2727,450446999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",31.0,-334.0,-830.0,-558000.0,61000.0,150000.0
0,,0,,1539369964,666845083,,2727,570353999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-1.0,-223.0,-1141.0,-153000.0,-147000.0,160000.0
0,,0,,1539369964,769052028,,2727,670565999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",5.0,-226.0,-706.0,-446000.0,47000.0,239000.0
0,,0,,1539369964,820590972,,2727,750481000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-76.0,-254.0,-430.0,-326000.0,-9000.0,262000.0
0,,0,,1539369964,972806930,,2727,870366999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-154.0,-13.0,-809.0,-66000.0,-60000.0,326000.0
0,,0,,1539369965,24843931,,2727,950366000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-125.0,113.0,-802.0,-67000.0,28000.0,309000.0
0,,0,,1539369965,127006053,,2728,50331999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-195.0,144.0,-864.0,-121000.0,17000.0,295000.0
0,,0,,1539369965,280178070,,2728,170376000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-156.0,18.0,-1052.0,13000.0,62000.0,273000.0
0,,0,,1539369965,331653118,,2728,250583000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-138.0,-3.0,-1221.0,88000.0,50000.0,244000.0
0,,0,,1539369965,433779954,,2728,350464000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-150.0,355.0,-1108.0,0.0,-5000.0,163000.0
0,,0,,1539369965,536860942,,2728,470307000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-147.0,350.0,-1001.0,-112000.0,39000.0,94000.0
0,,0,,1539369965,638916969,,2728,550627000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-130.0,328.0,-1048.0,-196000.0,48000.0,61000.0
0,,0,,1539369965,741034984,,2728,650399999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-165.0,-51.0,-1080.0,-59000.0,56000.0,54000.0
0,,0,,1539369965,843910932,,2728,750665000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-97.0,196.0,-993.0,-328000.0,95000.0,-12000.0
0,,0,,1539369965,945810079,,2728,850410000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-159.0,276.0,-1026.0,-115000.0,-41000.0,-9000.0
0,,0,,1539369966,48337936,,2728,970254999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-112.0,160.0,-734.0,-389000.0,64000.0,-65000.0
0,,0,,1539369966,150470018,,2729,70425999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-153.0,152.0,-732.0,-185000.0,-82000.0,-22000.0
0,,0,,1539369966,252473115,,2729,150300999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-112.0,5.0,-831.0,-341000.0,-50000.0,-35000.0
0,,0,,1539369966,354759931,,2729,250385999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-145.0,-3.0,-1234.0,-145000.0,-124000.0,26000.0
0,,0,,1539369966,457397937,,2729,371315999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-123.0,-41.0,-807.0,-88000.0,-136000.0,82000.0
0,,0,,1539369966,560151100,,2729,470508999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-91.0,98.0,-679.0,-353000.0,-135000.0,83000.0
0,,0,,1539369966,662075042,,2729,570341999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-64.0,-289.0,-41.0,-192000.0,-144000.0,84000.0
0,,0,,1539369966,767034053,,2729,671239999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-90.0,-243.0,-580.0,-221000.0,-127000.0,142000.0
0,,0,,1539369966,819185972,,2729,750387000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-68.0,-296.0,-635.0,-178000.0,-108000.0,190000.0
0,,0,,1539369966,971776962,,2729,870163999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-20.0,-151.0,-716.0,-159000.0,-78000.0,243000.0
0,,0,,1539369967,73627948,,2729,970303000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-120.0,153.0,-699.0,56000.0,-107000.0,277000.0
0,,0,,1539369967,125137090,,2730,50291000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-138.0,227.0,-723.0,219000.0,-93000.0,277000.0
0,,0,,1539369967,277468919,,2730,170240999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-195.0,326.0,-1008.0,905000.0,4000.0,667000.0
0,,0,,1539369967,329274892,,2730,250701999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-67.0,306.0,-1010.0,833000.0,35000.0,888000.0
0,,0,,1539369967,431742906,,2730,350535999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-79.0,562.0,-1189.0,1104000.0,-73000.0,968000.0
0,,0,,1539369967,584872961,,2730,490295999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",217.0,739.0,-1272.0,944000.0,-89000.0,809000.0
0,,0,,1539369967,637331962,,2730,550283000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",259.0,841.0,-1122.0,870000.0,-76000.0,663000.0
0,,0,,1539369967,739483118,,2730,670341999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",57.0,835.0,-1153.0,696000.0,-43000.0,419000.0
0,,0,,1539369967,841207027,,2730,750372999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",124.0,816.0,-1201.0,531000.0,121000.0,266000.0
0,,0,,1539369967,943753957,,2730,870692999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",65.0,594.0,-1265.0,475000.0,231000.0,126000.0
0,,0,,1539369968,45973062,,2730,950440999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",12.0,537.0,-1561.0,301000.0,303000.0,49000.0
0,,0,,1539369968,147440910,,2731,50420999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-30.0,682.0,-1715.0,310000.0,261000.0,13000.0
0,,0,,1539369968,250603914,,2731,150697999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-59.0,533.0,-1669.0,274000.0,291000.0,21000.0
0,,0,,1539369968,351996898,,2731,250497999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-93.0,415.0,-1816.0,45000.0,364000.0,6000.0
0,,0,,1539369968,454483985,,2731,350844999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-100.0,110.0,-1672.0,32000.0,400000.0,-24000.0
0,,0,,1539369968,557729005,,2731,450890000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-52.0,-77.0,-1753.0,15000.0,321000.0,16000.0
0,,0,,1539369968,659461975,,2731,550400000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-4.0,173.0,-1595.0,-272000.0,327000.0,39000.0
0,,0,,1539369968,761780977,,2731,650333999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",50.0,80.0,-1440.0,-252000.0,283000.0,79000.0
0,,0,,1539369968,813935995,,2731,750612999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",42.0,-139.0,-1616.0,-69000.0,187000.0,135000.0
0,,0,,1539369968,966166973,,2731,870273999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",100.0,4.0,-1650.0,-39000.0,79000.0,168000.0
0,,0,,1539369969,67928075,,2731,970460000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",147.0,-125.0,-1545.0,-86000.0,134000.0,270000.0
0,,0,,1539369969,119856119,,2732,50582999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",104.0,-85.0,-964.0,-263000.0,298000.0,210000.0
0,,0,,1539369969,222188949,,2732,150607999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",146.0,-103.0,-1462.0,22000.0,72000.0,312000.0
0,,0,,1539369969,374347925,,2732,290379000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",143.0,16.0,-1151.0,-213000.0,314000.0,220000.0
0,,0,,1539369969,426397085,,2732,350459999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",161.0,1.0,-1024.0,-320000.0,360000.0,276000.0
0,,0,,1539369969,579085111,,2732,470183999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",178.0,1.0,-1361.0,112000.0,99000.0,329000.0
0,,0,,1539369969,681646108,,2732,570279000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",120.0,105.0,-1648.0,263000.0,48000.0,209000.0
0,,0,,1539369969,733207941,,2732,650816999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",134.0,132.0,-1654.0,53000.0,104000.0,133000.0
0,,0,,1539369969,835117101,,2732,750346999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",107.0,75.0,-1193.0,-251000.0,358000.0,97000.0
0,,0,,1539369969,937366962,,2732,870478999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",120.0,31.0,-1167.0,-284000.0,352000.0,136000.0
0,,0,,1539369970,39931058,,2732,950440999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",143.0,-11.0,-1038.0,-380000.0,364000.0,112000.0
0,,0,,1539369970,142143011,,2733,50361000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",141.0,-35.0,-1258.0,-246000.0,242000.0,138000.0
0,,0,,1539369970,244482994,,2733,151141999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",142.0,1.0,-1773.0,-3000.0,37000.0,89000.0
0,,0,,1539369970,346340894,,2733,270547999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",107.0,7.0,-1701.0,-169000.0,115000.0,-9000.0
0,,0,,1539369970,448395013,,2733,350474999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",77.0,-32.0,-1374.0,-132000.0,122000.0,-24000.0
0,,0,,1539369970,551549911,,2733,450779999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",39.0,-39.0,-953.0,-421000.0,255000.0,-26000.0
0,,0,,1539369970,653856992,,2733,550854999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",37.0,-99.0,-994.0,-691000.0,262000.0,-14000.0
0,,0,,1539369970,756203889,,2733,670325000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",130.0,-323.0,-1198.0,-564000.0,219000.0,38000.0
0,,0,,1539369970,858530044,,2733,770365999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",80.0,-410.0,-1262.0,-463000.0,63000.0,157000.0
0,,0,,1539369970,961378097,,2733,850496999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",48.0,-303.0,-1523.0,-146000.0,-135000.0,196000.0
0,,0,,1539369971,12470006,,2733,950808999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",14.0,-218.0,-749.0,-534000.0,198000.0,319000.0
0,,0,,1539369971,114923000,,2734,50758999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-25.0,14.0,-1456.0,-125000.0,49000.0,323000.0
0,,0,,1539369971,217046976,,2734,150685000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-1.0,118.0,-1567.0,0.0,16000.0,343000.0
0,,0,,1539369971,318680047,,2734,250447999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-2.0,126.0,-1334.0,105000.0,9000.0,353000.0
0,,0,,1539369971,471961975,,2734,370324999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-31.0,247.0,-1248.0,-30000.0,-41000.0,251000.0
0,,0,,1539369971,575150012,,2734,470454999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-16.0,336.0,-1114.0,58000.0,-53000.0,167000.0
0,,0,,1539369971,626744985,,2734,550568999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-18.0,166.0,-1100.0,6000.0,43000.0,135000.0
0,,0,,1539369971,729029893,,2734,650482999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-79.0,95.0,-1268.0,-148000.0,70000.0,67000.0
0,,0,,1539369971,831653118,,2734,750804999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-96.0,296.0,-1195.0,-457000.0,50000.0,0.0
0,,0,,1539369971,933782100,,2734,850253999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",24.0,3.0,-1335.0,-291000.0,109000.0,13000.0
0,,0,,1539369972,35221099,,2734,970227999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-31.0,232.0,-1168.0,-152000.0,60000.0,-4000.0
0,,0,,1539369972,137845993,,2735,70358999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-95.0,10.0,-1263.0,120000.0,8000.0,80000.0
0,,0,,1539369972,240134000,,2735,150318999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-83.0,144.0,-1149.0,51000.0,-29000.0,16000.0
0,,0,,1539369972,342236042,,2735,250396999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-25.0,-136.0,-669.0,170000.0,-60000.0,20000.0
0,,0,,1539369972,445249080,,2735,350541999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",12.0,107.0,-302.0,54000.0,-14000.0,-55000.0
